1     -1.41615e-17     0.201885     1     0.109394     0.158277     -3.48388e-17     0.0985029     2.69461e-18     0.167291     0.0346066     0.172572     0.101168     0.135602     -5.33451e-18     0.156594     0.12074     0.129594     -1.29484e-18     0.135882     3.9535e-18     -2.15859e-17     -3.8955e-17     0.0657066     -1.55894e-17     2.14342e-17     0.105597     0.125334     1.34829e-17     -8.41485e-19     -3.9716e-18     0.170784     0.194158     0.166228     0.129353     -4.19686e-17     0.138558     -2.00782e-18     -7.05591e-18     0.149346     -8.22907e-18     0.130869     0.206716     2.41487e-17     -4.95224e-17     1.24578e-17     -1.90193e-18     -1.5179e-17     0.192382     0.138871     0.124671     7.30593e-18     7.85025e-18     0.0750771     0.147865     0.14214     0.176963     -6.69188e-18     1.87218e-17     -1.39396e-17     2.00187e-17     4.25818e-18     1.77648e-17     0.0804101     0.19719     0.175101     0.05139     0.12822     0.180706     1.09904e-18     3.55289e-18     1.13752e-16     3.55965e-17     3.40254e-17     -4.21254e-17     0.1253     2.57293e-17     0.0650038     0.0653364     0.123185     6.33062e-17     0.139068     0.149233     0.101063     0.118286     0.168842     0.155884     0.0987083     2.35921e-17     0.126088     3.28024e-17     0.107516     0.0911725     0.115107     5.6522e-17     -8.99047e-18     0.102822     0.122773     1.16507e-16     0.16561     
-1.41615e-17     -2.40819e-17     5.20114e-17     -1.18565e-17     -5.60353e-17     -1.62406e-16     -1.38268e-17     -3.85742e-17     5.53772e-21     -3.44411e-18     -3.99504e-17     -3.7512e-17     -1.48409e-17     9.89665e-19     4.2367e-18     8.28544e-17     1.88955e-17     2.34057e-17     4.96216e-18     1.39615e-16     1.07161e-17     -7.05055e-18     -1.64066e-17     -2.12537e-17     -2.52457e-18     1.04292e-17     -3.67168e-17     -7.47702e-17     8.61097e-18     -1.86251e-18     4.05366e-18     1.1975e-17     -6.11902e-18     4.44107e-17     -2.95839e-17     1.20957e-17     1.65747e-17     -4.59593e-19     4.82903e-18     5.34058e-17     -1.8446e-17     -1.49499e-17     6.44051e-17     1.19568e-17     7.2287e-18     -1.92421e-17     -2.91813e-19     -2.80888e-17     -5.19519e-18     -4.80463e-17     -1.32135e-17     -2.688e-18     9.65325e-18     -7.83994e-17     5.69006e-17     2.69188e-17     1.44552e-17     1.81576e-17     8.88958e-18     5.25389e-19     -1.66472e-17     -4.43736e-18     9.71054e-18     -6.8292e-18     -3.34073e-18     -3.05044e-17     -1.07365e-17     -3.46852e-17     3.37269e-17     1.19292e-17     -4.56374e-18     5.32756e-19     3.21511e-18     1.13622e-17     -6.17196e-18     1.41974e-17     1.58068e-17     -2.82085e-18     -9.39136e-17     5.83388e-17     -1.57842e-17     -4.43541e-17     9.30559e-17     1.96808e-17     -4.76245e-18     -1.61369e-17     4.27426e-17     -4.81865e-17     -1.56242e-17     -5.49438e-18     -1.37105e-17     4.74728e-17     8.50989e-17     -7.75361e-17     -3.12932e-18     -1.26063e-17     -4.40293e-17     -3.24282e-17     4.43388e-19     -3.11968e-17     
0.201885     5.20114e-17     0.201886     0.201885     6.55085e-07     0.10155     2.48163e-17     4.6947e-07     -5.40646e-18     -2.28269e-06     0.0175775     3.49002e-07     -2.54265e-07     -2.01539e-07     7.70843e-18     -1.02883e-07     0.0253065     0.0486598     -2.45314e-18     -0.00406303     -9.42158e-19     1.87993e-17     1.49602e-16     0.0266209     3.54401e-17     -6.69808e-17     1.68336e-06     0.0106248     -3.84538e-17     -1.2409e-17     9.65689e-17     6.99343e-07     0.0653111     5.01979e-07     0.0200672     1.3099e-16     1.38647e-06     -2.05556e-17     -6.97182e-18     0.0291392     -2.21795e-17     0.0307125     0.117385     2.84165e-17     1.66783e-16     6.38096e-18     5.77435e-17     2.71448e-17     0.121609     -1.66461e-06     -2.45646e-06     5.10881e-17     -9.16355e-18     0.0464062     0.0438736     8.78536e-07     2.00065e-06     4.08675e-18     -3.74093e-17     -6.77253e-18     2.89805e-17     6.85426e-18     7.77339e-18     -7.22722e-08     -4.85182e-07     6.5574e-07     5.92386e-07     0.0970688     0.046777     -1.10194e-16     -3.57028e-17     -2.78407e-17     9.42675e-18     -2.45944e-17     -9.33555e-17     0.0541359     3.07169e-17     -4.60105e-07     -4.44175e-07     6.12234e-07     -4.11798e-17     -3.64902e-07     0.0718765     -2.69432e-06     0.009085     0.064246     3.48331e-06     0.0184959     4.52318e-17     2.27803e-07     -6.55172e-17     0.0498628     -2.20874e-07     0.0645924     -6.91275e-17     -1.68213e-16     0.00903736     -9.18343e-07     1.66879e-16     0.021008     
1     -1.18565e-17     0.201885     1     0.109394     0.158277     -3.23512e-17     0.0985029     2.55064e-18     0.167291     0.0346066     0.172572     0.101168     0.135602     -5.82744e-18     0.156594     0.12074     0.129594     -1.5439e-18     0.135882     4.30706e-18     -2.05615e-17     -4.55738e-17     0.0657066     -1.5158e-17     2.15819e-17     0.105597     0.125334     1.43553e-17     -8.67194e-19     -1.56484e-17     0.170784     0.194158     0.166228     0.129353     -3.7221e-17     0.138558     -3.0821e-18     -7.02792e-18     0.149346     -9.77103e-18     0.130869     0.206716     1.90132e-17     -6.30852e-17     8.79687e-18     -7.96436e-18     -6.29426e-18     0.192382     0.138871     0.124671     8.85094e-18     -5.32501e-18     0.0750771     0.147865     0.14214     0.176963     -1.05103e-17     7.92373e-18     -1.85169e-17     1.80976e-17     2.29372e-19     1.36862e-17     0.0804101     0.19719     0.175101     0.05139     0.12822     0.180706     5.53013e-17     6.62515e-17     -8.40279e-17     -7.27649e-17     1.54072e-17     5.38515e-17     0.1253     -4.85278e-17     0.0650038     0.0653364     0.123185     -3.10078e-17     0.139068     0.149233     0.101063     0.118286     0.168842     0.155884     0.0987083     4.80902e-17     0.126088     3.12364e-17     0.107516     0.0911725     0.115107     -1.60352e-17     3.81082e-17     0.102822     0.122773     3.33941e-17     0.16561     
0.109394     -5.60353e-17     6.55085e-07     0.109394     0.109394     0.0256077     4.41808e-17     -0.00107526     -3.22898e-17     9.78178e-08     -6.29804e-07     6.05784e-07     0.00874401     0.0184763     5.62332e-18     0.040914     -0.00522964     0.0119449     -1.05538e-18     0.05107     -6.06316e-19     6.24474e-18     -1.4042e-16     -0.00365696     -1.07931e-16     5.34332e-17     0.0451153     0.0270688     5.11894e-17     -1.36368e-17     -9.52562e-17     0.0459515     0.0010368     0.0240638     0.0303209     5.29288e-17     7.2978e-07     2.59954e-17     1.77108e-17     5.21954e-07     7.3845e-17     -0.0118334     4.9963e-07     -7.68053e-17     -1.56976e-16     1.19334e-17     -6.33372e-17     -2.17007e-16     0.00855078     0.0161981     0.0558824     -2.68893e-17     1.3044e-17     0.0182279     0.049703     0.048094     3.44957e-07     1.97072e-17     3.22476e-17     -5.15664e-17     -1.17178e-16     3.85155e-17     5.80781e-17     4.19709e-07     0.0440244     0.0338846     6.54073e-07     0.00709409     0.0176203     1.28041e-18     -8.09435e-17     -2.89426e-17     2.58678e-17     -3.5009e-17     1.24433e-16     0.0281557     -3.00086e-17     0.0104406     -1.3106e-06     0.0121304     1.58217e-16     9.00103e-07     0.047735     6.90138e-07     0.0201527     -1.04936e-06     4.0445e-07     4.76513e-07     -1.00332e-16     3.28945e-07     5.98526e-17     0.0109486     0.01458     -0.0132408     3.44736e-16     5.86306e-16     -0.00223815     -1.06783e-06     -3.08061e-16     -1.04232e-06     
0.158277     -1.62406e-16     0.10155     0.158277     0.0256077     0.158277     -1.28149e-16     0.00535521     3.37645e-17     -5.17007e-07     -8.65147e-07     0.0142276     4.93523e-08     2.95093e-07     -5.94617e-17     0.0156807     0.0523428     0.0649134     -3.68638e-17     1.09964e-07     5.57735e-17     -2.55423e-16     -6.70031e-16     0.00552472     -2.52231e-16     2.12624e-16     -5.5097e-07     7.30954e-07     1.94278e-16     5.41724e-18     -3.96147e-16     0.0354401     -1.77062e-07     0.0199004     -4.66571e-07     1.19734e-16     0.00912769     4.02026e-17     -3.46276e-17     1.407e-06     2.5817e-16     1.80602e-07     0.0679868     1.46535e-17     -5.26859e-16     1.12473e-16     -2.21133e-16     -6.91136e-16     0.0806294     0.0219177     0.0125756     -3.71952e-18     7.38357e-17     0.0238612     0.0627267     0.0490145     0.0308334     -6.78787e-17     2.17629e-17     -5.27861e-17     1.68432e-16     8.56548e-17     1.87004e-16     0.0116618     4.63344e-07     -2.44654e-07     5.41087e-07     0.0492495     1.07428e-07     3.02273e-16     3.10532e-16     7.51613e-16     -4.51454e-16     2.32865e-16     -2.60453e-17     0.0577943     8.29454e-17     6.63655e-07     -1.83209e-06     6.10002e-07     1.12726e-16     5.74036e-07     0.0849899     -8.71223e-07     0.0281828     -4.00282e-07     -1.17623e-06     0.0219008     4.78501e-16     -1.12299e-07     4.15633e-16     -2.11996e-07     -1.3889e-06     3.99498e-07     3.05499e-16     2.22149e-16     0.00593802     -4.03218e-09     4.0747e-16     0.0297736     
-3.48388e-17     -1.38268e-17     2.48163e-17     -3.23512e-17     4.41808e-17     -1.28149e-16     -4.04519e-18     5.67132e-17     2.93083e-19     -6.83979e-17     2.95068e-17     3.56479e-18     -5.93466e-17     -4.94236e-18     3.41173e-18     1.20443e-16     6.41455e-17     9.77183e-17     2.51344e-18     3.31043e-16     5.72463e-18     -2.78004e-18     -4.38926e-18     1.7335e-17     1.21211e-20     5.71694e-18     -1.31634e-16     -8.34668e-17     4.75017e-18     -1.06671e-18     6.938e-18     9.98697e-17     2.50436e-17     4.35523e-17     -1.77203e-16     8.39128e-18     5.53104e-17     1.37717e-18     4.22769e-18     6.11977e-17     -8.49478e-18     -1.46362e-17     1.04208e-16     7.39391e-18     7.15586e-18     -1.02405e-17     -2.54268e-19     -1.3871e-17     3.16414e-16     7.37124e-18     4.07812e-17     -3.64483e-18     5.19929e-18     -1.60909e-17     4.8961e-17     -5.89106e-17     8.61098e-17     9.04702e-18     7.30813e-18     1.05159e-19     -8.93824e-18     -5.14488e-18     6.71584e-18     -1.78646e-16     1.5075e-18     1.47711e-17     2.97979e-18     -1.18158e-16     -2.82111e-16     2.7827e-18     1.09613e-18     -2.48358e-18     4.51863e-18     4.0542e-18     2.90306e-20     3.72948e-17     7.3736e-18     9.44126e-17     -1.67975e-16     6.48944e-17     -3.17911e-18     -9.87768e-18     1.01068e-17     -9.48432e-17     1.3296e-17     -6.39052e-17     1.48914e-16     -1.5484e-16     -1.38089e-17     6.85233e-17     -4.25856e-18     2.09621e-17     2.70331e-16     -2.45235e-17     8.02521e-19     -2.7405e-18     -2.00511e-16     -2.31419e-16     -2.06536e-19     3.82673e-17     
0.0985029     -3.85742e-17     4.6947e-07     0.0985029     -0.00107526     0.00535521     5.67132e-17     0.0985041     -3.69554e-17     0.0188379     0.0272164     0.0450391     0.0409515     -0.00135582     3.34713e-17     -6.43733e-07     2.46911e-07     0.0270803     7.46724e-18     0.0333655     -2.07021e-17     1.48644e-16     2.34344e-16     0.00957665     3.72931e-17     -1.21182e-17     0.0382649     2.08086e-07     -5.41383e-18     4.72938e-19     2.61056e-16     6.73483e-07     0.0685392     -1.86519e-07     -9.15035e-07     1.58997e-16     -4.65232e-08     3.72299e-18     4.1722e-17     0.0163947     2.05079e-17     1.64297e-07     0.0328588     -1.41601e-16     1.16616e-16     5.13497e-18     7.09123e-18     2.27044e-17     0.0145408     0.0445624     7.63888e-08     -4.07124e-17     6.89158e-17     -3.05441e-07     0.0131457     0.0299088     0.0148855     -1.01289e-18     4.60941e-17     6.44461e-17     -4.30086e-17     3.46784e-18     -5.90096e-18     0.0165988     1.89344e-06     -2.21735e-07     0.0324687     -4.95737e-07     0.00497707     1.15252e-16     -3.36465e-17     -2.16127e-16     2.408e-16     -1.61312e-17     8.03436e-17     -3.15306e-07     1.75462e-16     -9.81165e-08     9.85993e-07     5.10328e-07     8.84656e-17     1.63035e-07     1.28263e-06     -1.35787e-08     -7.62877e-07     1.08404e-06     -2.58749e-07     1.19387e-06     -4.07236e-16     0.0274514     -2.06186e-17     0.0120153     -6.68993e-07     -7.41259e-07     -1.28598e-17     3.71532e-17     -8.61433e-07     0.0286797     6.28775e-18     7.1164e-07     
2.69461e-18     5.53772e-21     -5.40646e-18     2.55064e-18     -3.22898e-17     3.37645e-17     2.93083e-19     -3.69554e-17     1.93526e-18     1.6876e-17     7.70775e-17     1.33572e-17     2.60153e-17     5.95581e-18     -6.38576e-19     -4.4708e-17     1.02164e-16     -1.13398e-16     5.60605e-19     -5.35767e-17     1.80648e-18     -1.10353e-18     6.47057e-19     -8.8895e-17     1.96935e-19     1.00042e-18     1.98341e-17     -1.03896e-16     2.22532e-19     -2.41673e-19     -1.92048e-18     2.81373e-17     3.8068e-17     3.98363e-18     -1.98469e-16     4.17691e-19     -1.99703e-17     6.7378e-19     -2.0052e-19     -4.75928e-17     -2.91663e-18     2.96106e-17     -4.52339e-17     -3.42167e-19     -1.04074e-18     -1.4933e-18     1.5967e-21     9.85714e-19     -1.59532e-17     -1.71791e-17     -3.19811e-17     7.90841e-19     1.31253e-18     6.6238e-18     1.91475e-17     3.76687e-17     3.70817e-19     -4.86512e-19     1.69517e-20     -1.50229e-18     5.96086e-19     -1.452e-18     -4.74332e-19     1.05135e-16     9.3569e-18     -4.13926e-18     -1.2669e-18     -8.20207e-18     1.25704e-16     7.85266e-20     -3.92368e-19     5.40297e-18     -6.858e-19     3.4699e-18     -1.68166e-18     -4.55574e-18     8.00795e-19     8.23108e-18     -9.6282e-19     -8.64079e-17     -3.42975e-18     -4.8048e-18     3.51748e-17     3.23753e-17     1.29008e-16     -1.73764e-17     -3.96622e-17     -8.08981e-17     2.59003e-18     -4.47603e-18     -1.40633e-18     4.52846e-18     -2.17668e-17     1.31417e-16     2.14842e-18     -3.64632e-18     2.53925e-17     4.68316e-18     5.68595e-19     -6.08437e-18     
0.167291     -3.44411e-18     -2.28269e-06     0.167291     9.78178e-08     -5.17007e-07     -6.83979e-17     0.0188379     1.6876e-17     0.167288     0.0190712     -6.89285e-07     -0.00379193     0.113014     6.3433e-18     -2.16049e-07     0.0220939     0.032637     1.11234e-18     -2.58663e-07     1.16243e-18     -3.22164e-17     -6.26658e-17     -0.0105841     -1.52286e-17     -1.93141e-20     0.0069701     0.0200533     9.63841e-18     -8.00841e-19     -1.3901e-16     -1.00253e-06     1.2295e-07     0.10264     -9.17365e-08     -6.76162e-16     7.2992e-07     -2.89356e-17     -6.55254e-17     7.96989e-07     -2.63189e-17     6.91866e-07     0.00153477     -2.10988e-17     -2.74355e-18     -1.38588e-17     -3.44316e-17     -7.31676e-18     4.15857e-07     -1.68343e-06     -2.61348e-06     -1.29794e-17     1.39943e-17     0.032223     0.0174945     3.11668e-08     0.0314613     -3.5752e-18     -7.16462e-17     3.63117e-18     2.18928e-17     -4.39954e-18     9.98344e-18     0.0149522     0.108943     0.0297049     0.0179155     -5.62413e-07     -0.00839082     -1.65142e-16     2.30599e-16     8.91969e-17     -2.9433e-17     9.2337e-18     1.39093e-17     -0.00912129     1.24208e-16     0.0557484     -3.37371e-07     0.0432038     1.65236e-18     0.0442551     1.48207e-06     -2.47968e-06     -8.09621e-07     0.000236144     0.112327     5.27478e-07     6.71368e-17     -6.79757e-07     1.68921e-17     -0.00125036     -8.4936e-07     0.0245377     1.23837e-16     2.38476e-16     0.062784     -9.12011e-07     1.44342e-16     0.034681     
