0.999999     0.999999     -4.41626e-19     2.4896e-18     0.22961     1.58939e-19     -2.02048e-19     0.211599     -1.44838e-19     -3.80494e-20     0.174657     1.61743e-19     2.42733e-19     0.0374679     0.142931     -1.87532e-19     0.159389     0.148831     0.0911234     -1.4489e-19     -1.08894e-20     0.155939     0.14025     -7.73284e-21     3.05652e-19     0.180949     2.49713e-19     -4.98713e-19     3.48329e-19     -3.81715e-19     0.181431     1.31295e-19     9.52724e-20     -1.65894e-19     0.115895     0.11262     0.116215     9.53285e-19     2.3244e-18     0.118956     0.196592     0.165891     -3.24023e-18     0.135618     -4.75729e-18     1.23624e-18     0.220786     -4.66734e-18     0.0820208     0.169024     6.7092e-18     -7.84969e-18     3.70037e-18     -5.8285e-18     9.5356e-18     0.151073     0.206897     7.37558e-20     2.46025e-19     -6.26146e-18     0.206585     1.84585e-18     -4.55588e-18     0.221512     0.0864759     4.16141e-17     0.252924     -5.53327e-18     0.0819083     -3.82818e-17     0.0967749     0.176723     -9.02911e-17     4.63989e-17     5.0497e-17     0.109138     0.199699     0.126552     0.149011     0.177805     0.134345     6.61266e-19     2.27169e-17     0.0983827     -5.74696e-17     0.0763722     3.95181e-18     0.049516     0.121634     0.177007     0.0904867     2.8734e-17     0.194858     1.18513e-16     1.60335e-16     0.187799     0.104316     -0     -0     -0     
0.999999     0.999999     3.04102e-19     -2.10785e-18     0.22961     -1.59086e-19     2.01466e-19     0.211599     1.52379e-19     3.80427e-20     0.174657     -1.61593e-19     -2.39404e-19     0.0374679     0.142931     1.88215e-19     0.159389     0.148831     0.0911234     1.17543e-19     1.09833e-20     0.155939     0.14025     2.61062e-19     -3.05281e-19     0.180949     -2.4865e-19     5.01348e-19     -3.49347e-19     5.99635e-19     0.181431     -1.30185e-19     -1.01375e-19     1.62577e-19     0.115895     0.11262     0.116215     -9.51282e-19     -2.38829e-18     0.118956     0.196592     0.165891     3.20761e-18     0.135618     4.76348e-18     -1.25157e-18     0.220786     4.70377e-18     0.0820208     0.169024     -6.5431e-18     8.49538e-18     -4.38699e-18     6.39357e-18     -9.75243e-18     0.151073     0.206897     -8.38651e-19     -5.98853e-19     5.34512e-18     0.206585     -2.44708e-18     7.36006e-18     0.221512     0.0864759     -3.92993e-17     0.252924     5.83024e-18     0.0819083     4.43591e-17     0.0967749     0.176723     8.99114e-17     -4.19078e-17     -5.47565e-17     0.109138     0.199699     0.126552     0.149011     0.177805     0.134345     1.84245e-17     -1.87804e-17     0.0983827     4.98753e-17     0.0763722     -1.07507e-17     0.049516     0.121634     0.177007     0.0904867     -1.6318e-17     0.194858     -5.9277e-17     6.21641e-17     0.187799     0.104316     -0     -0     -0     
-4.41626e-19     3.04102e-19     -1.58755e-18     -2.13162e-18     -7.82415e-19     4.50027e-19     -3.22782e-19     -6.01674e-19     7.12133e-19     1.4946e-19     1.06599e-18     -8.62716e-19     -5.10927e-20     2.55619e-19     5.36717e-19     -4.25363e-20     -4.2676e-18     -5.44965e-19     -4.16057e-18     1.35138e-19     -3.31993e-19     5.30839e-19     1.61817e-19     -1.33736e-19     -7.91497e-20     4.2248e-18     2.6394e-19     -2.64329e-19     -5.50387e-20     -4.91124e-19     9.59604e-19     -6.13016e-20     1.46695e-19     1.9176e-19     -1.05901e-18     -1.07028e-18     1.37847e-19     -4.4416e-18     -1.59707e-18     -1.2312e-18     -5.39303e-18     3.63785e-18     3.58411e-18     -1.65554e-19     8.26209e-21     -1.61748e-18     9.08544e-19     -1.9119e-18     -2.02994e-18     6.94554e-19     7.25706e-19     -1.56726e-18     -7.45348e-19     -4.75529e-18     2.85038e-18     4.16085e-19     3.07953e-19     3.50691e-18     -1.99721e-18     4.68402e-18     7.53147e-18     2.55284e-18     -2.33826e-18     -5.43169e-19     -3.62462e-19     5.4875e-18     -1.84847e-19     5.85921e-18     -4.11801e-18     4.20309e-18     1.60359e-19     5.48902e-19     -4.22308e-18     -1.27893e-18     8.35099e-18     -3.40143e-18     4.47021e-19     2.21586e-19     2.23757e-19     -5.66976e-19     2.15333e-18     -2.11786e-18     6.04511e-18     -8.68442e-19     3.27193e-19     2.76656e-18     7.32425e-18     1.33812e-18     8.34089e-18     -5.05061e-19     -5.65291e-19     -3.77236e-20     -4.69461e-20     4.59886e-18     3.87903e-19     1.44562e-19     -6.09399e-18     -0     -0     -0     
2.4896e-18     -2.10785e-18     -2.13162e-18     -1.0055e-19     3.59532e-19     4.3661e-20     -2.37931e-19     -3.2532e-18     8.24185e-19     1.55668e-19     -2.91364e-18     -1.61867e-19     3.62066e-20     -5.23687e-18     4.41562e-20     -1.86245e-20     -2.3521e-18     -3.66518e-18     8.82449e-20     9.51499e-20     3.51833e-19     2.86213e-19     1.46765e-19     -2.2903e-20     -9.52001e-20     1.39178e-19     -2.66086e-20     3.52173e-19     -1.16189e-19     -3.78225e-19     1.99395e-19     -3.75508e-20     -7.92189e-20     -9.58753e-20     -4.27927e-18     1.76832e-19     -7.51299e-18     3.15467e-18     7.30446e-19     -5.4082e-19     1.45044e-19     9.25164e-18     -3.68056e-18     1.31019e-19     6.04911e-19     1.18568e-18     1.25251e-19     -4.02149e-19     -6.00415e-19     3.35904e-18     2.31502e-18     1.21612e-18     -1.04924e-18     -7.51191e-19     -3.63954e-18     -9.394e-20     2.31381e-18     -2.51248e-18     1.99533e-18     -2.12464e-18     1.07316e-19     -2.82245e-18     3.16245e-18     -5.05134e-18     -2.28047e-18     -7.69006e-19     2.62166e-18     1.12093e-21     3.21242e-18     1.29432e-18     2.88981e-19     2.48088e-19     7.66866e-19     -1.15022e-18     1.54309e-18     3.02071e-18     3.09205e-20     2.93954e-18     -2.69643e-18     5.25073e-18     6.11254e-20     -6.16818e-20     1.01576e-18     5.11399e-18     1.2853e-18     3.6328e-19     -8.9902e-19     5.787e-18     -4.9934e-21     -1.05695e-18     1.48106e-19     2.77428e-19     5.12953e-18     -8.42546e-19     6.07755e-20     1.5498e-19     -3.30197e-18     -0     -0     -0     
0.22961     0.22961     -7.82415e-19     3.59532e-19     0.22961     3.91939e-21     -5.95828e-22     0.0671394     -1.8116e-20     -1.13458e-25     8.0352e-07     9.46849e-22     4.78428e-20     0.0227713     -1.28768e-06     1.25401e-20     0.0793474     -0.00108325     0.0397861     -3.27304e-19     7.54481e-22     5.12584e-07     0.0805522     4.21381e-18     -3.82995e-19     0.0645688     1.66441e-20     -7.11325e-21     1.60283e-21     5.35598e-19     0.0914325     8.92624e-21     -8.75375e-20     -4.52568e-21     0.0197538     -1.09723e-06     -3.39501e-07     -1.69035e-19     -3.10034e-20     -8.15173e-07     9.51331e-07     0.0578597     8.31556e-21     -8.18178e-07     3.20146e-18     3.17711e-21     0.114284     1.84945e-18     0.0447018     0.0065282     -3.61338e-18     2.12221e-18     1.58806e-18     -8.10362e-18     -1.34443e-18     0.106965     -4.46034e-09     1.90717e-18     1.99325e-17     3.43608e-18     0.0903147     2.22274e-18     6.46544e-18     -8.35542e-07     0.043391     -1.08253e-16     -9.91761e-07     4.63647e-17     0.00138781     -1.38803e-16     0.0332143     3.37866e-07     2.84464e-17     1.74542e-18     -1.1346e-17     0.0966036     0.0539425     0.0558096     1.39281e-06     0.0465169     0.03546     6.48446e-18     -1.97786e-17     1.87057e-06     3.89102e-17     -1.97637e-06     -3.44958e-18     -4.95191e-07     0.0649479     2.51839e-06     -1.51705e-06     5.2761e-17     0.0280667     -5.24869e-17     -9.15667e-16     0.0307203     -0.0200885     -0     -0     -0     
1.58939e-19     -1.59086e-19     4.50027e-19     4.3661e-20     3.91939e-21     -2.0947e-20     1.31643e-20     -1.64096e-21     -3.56153e-20     -1.37346e-20     1.53422e-22     5.92325e-20     1.35997e-20     1.68358e-22     -1.16054e-21     4.63797e-21     2.85845e-21     -6.36553e-22     -1.06125e-21     -1.53962e-20     5.95766e-20     3.14868e-21     1.95619e-22     -1.15994e-21     5.03961e-21     -6.78598e-22     1.77942e-20     -1.76495e-20     1.44816e-20     2.94768e-20     1.1097e-22     7.67096e-22     -3.39249e-20     -3.39952e-21     -5.14047e-22     -4.51628e-21     1.4901e-22     4.43613e-19     -1.07676e-19     -7.11403e-23     -4.10273e-21     -7.65997e-24     -2.77673e-19     -6.12261e-22     2.53149e-19     -1.50897e-20     4.46402e-22     3.61287e-19     2.83257e-22     -1.24356e-21     -2.12925e-19     1.15832e-19     -1.62946e-19     6.94588e-19     5.37134e-20     2.00054e-21     -8.66987e-22     -4.31536e-19     1.80421e-19     -7.00535e-19     -4.42175e-23     9.19996e-20     4.42571e-19     1.96823e-21     1.77347e-22     -5.66928e-19     -3.80336e-22     -6.73767e-19     4.58657e-22     -8.44435e-20     -3.86326e-22     1.33997e-21     6.24859e-19     -3.59411e-20     -3.7177e-19     2.7878e-21     -9.24772e-22     -3.2294e-22     4.93129e-22     4.8091e-22     -2.52119e-22     1.12699e-19     -4.12143e-19     -5.88188e-22     2.74739e-19     2.34663e-22     -3.75353e-19     -9.41679e-22     -7.12075e-22     4.46659e-22     -3.17489e-22     2.64467e-19     4.28146e-22     -4.99604e-20     4.89148e-20     2.18165e-22     2.47997e-22     -0     -0     -0     
-2.02048e-19     2.01466e-19     -3.22782e-19     -2.37931e-19     -5.95828e-22     1.31643e-20     6.25988e-21     5.38745e-23     -7.80825e-21     -1.99471e-21     -1.26737e-21     -4.60014e-20     -1.2216e-20     -1.62345e-20     2.79728e-21     2.90417e-22     -1.04051e-21     -1.79871e-21     1.71855e-20     1.32091e-21     -9.04587e-20     -5.60296e-22     -1.60123e-21     6.48184e-21     -1.35479e-21     -8.8663e-22     -2.14928e-21     3.94929e-20     -7.04036e-21     5.46752e-21     2.21134e-20     -3.2837e-21     3.43456e-20     5.35447e-21     5.19251e-21     -7.55052e-21     2.4228e-21     -7.38345e-19     -2.58439e-20     1.17327e-21     -5.91137e-22     7.02191e-22     1.76383e-19     -7.71935e-22     -2.87476e-19     2.2895e-19     -2.69719e-20     -5.20946e-19     5.87419e-21     5.69175e-22     1.20112e-19     -3.59218e-19     1.32745e-19     -5.24389e-19     -2.14975e-19     2.47926e-21     -5.84209e-21     8.35507e-19     -3.54921e-19     6.07602e-19     1.2247e-21     -3.78781e-19     -2.8031e-19     9.69774e-22     2.94472e-21     3.78314e-19     2.2483e-21     6.48774e-19     -5.31209e-21     5.03596e-19     3.21946e-22     -2.71425e-22     -7.60103e-19     3.75866e-20     2.86395e-19     1.78183e-21     1.53515e-21     -1.79411e-20     1.22182e-20     -5.54768e-22     1.2408e-21     -1.02216e-19     6.61334e-19     -1.1501e-20     -1.36879e-19     -1.11972e-23     6.34603e-19     -3.85498e-22     -1.70523e-21     4.08725e-21     -2.03504e-22     3.82421e-19     -1.48091e-21     3.26526e-19     7.18581e-21     -1.34628e-21     -2.48026e-21     -0     -0     -0     
0.211599     0.211599     -6.01674e-19     -3.2532e-18     0.0671394     -1.64096e-21     5.38745e-23     0.211599     7.73184e-20     -1.14045e-20     0.0967255     7.57006e-20     7.68683e-20     0.00281406     5.91117e-07     4.8186e-22     3.70179e-07     0.0503317     0.0397931     -3.83181e-19     -7.32112e-22     0.0753125     6.12721e-07     -2.51903e-19     -4.28351e-23     -8.20793e-08     -1.30566e-20     -4.62248e-21     -1.05582e-20     7.94862e-20     0.064391     -8.01255e-22     -5.53056e-20     1.26983e-21     -8.7207e-07     0.0741891     -4.16998e-07     -1.86661e-21     4.0542e-20     0.0538608     0.0557564     -1.2746e-06     1.21314e-19     -5.63985e-07     -1.49583e-20     1.60764e-20     0.0301873     -6.75522e-20     0.0164955     0.0729684     -1.06467e-18     1.31707e-18     -1.09868e-17     7.18583e-19     2.974e-18     0.0814994     0.0384586     -7.33225e-18     4.73291e-19     4.51579e-18     0.0672925     2.04618e-18     -4.31082e-19     0.0569987     3.63797e-07     1.2311e-17     0.0415441     1.43354e-17     0.0198495     -8.03289e-17     0.0171727     1.78074e-06     -5.98868e-17     -9.32004e-17     -1.98249e-17     -8.18975e-07     0.0661043     -9.18758e-07     -1.00111e-06     1.66388e-06     0.025343     -1.10577e-17     -2.59524e-17     -1.06673e-07     1.86841e-17     9.28376e-07     3.14016e-17     -2.56927e-07     0.0554349     0.0199387     -5.988e-10     4.67964e-17     -2.94804e-07     -1.70389e-17     -4.82418e-16     0.0555462     -6.10275e-07     -0     -0     -0     
-1.44838e-19     1.52379e-19     7.12133e-19     8.24185e-19     -1.8116e-20     -3.56153e-20     -7.80825e-21     7.73184e-20     8.95884e-20     1.04983e-20     7.84195e-20     8.25508e-20     2.04908e-20     4.91034e-22     6.09672e-21     -3.87926e-22     3.85053e-20     -1.99162e-20     6.28754e-21     1.8107e-20     2.85261e-19     6.62897e-20     -5.69371e-20     -5.16785e-20     7.97121e-22     -2.12005e-21     -5.69388e-20     -1.34282e-19     -7.15739e-21     -6.08918e-20     -1.06449e-20     9.81671e-21     -6.96935e-20     4.22428e-22     -5.55822e-20     5.20434e-21     6.66686e-21     1.5447e-18     -3.04465e-19     -1.45117e-20     -1.03048e-20     -2.92865e-20     -3.93481e-19     1.17717e-21     2.98036e-19     -6.13425e-19     -7.08595e-21     1.71603e-18     6.35093e-21     4.79683e-20     -5.62543e-19     4.76268e-19     -1.23904e-19     9.00145e-19     3.72794e-19     6.07472e-21     -5.15053e-21     -1.7268e-18     6.47673e-19     -9.12011e-19     -3.78103e-21     4.90849e-19     -8.97766e-20     4.65699e-20     -1.19826e-21     -1.02839e-18     9.47318e-21     -1.39757e-18     2.56249e-20     -2.05872e-18     -6.79994e-21     6.5453e-21     2.04006e-18     -5.23532e-20     -1.39692e-18     -7.32727e-21     2.98123e-21     5.73301e-22     -1.09772e-20     -4.50212e-20     2.59283e-21     8.03736e-19     -2.39901e-18     -9.18694e-24     1.22617e-19     -1.33358e-22     -1.78356e-18     -5.74792e-20     2.41779e-20     -1.46549e-20     -1.06146e-20     -8.6571e-19     -4.2689e-21     4.61651e-20     5.95077e-20     -8.18041e-21     -5.18206e-21     -0     -0     -0     
-3.80494e-20     3.80427e-20     1.4946e-19     1.55668e-19     -1.13458e-25     -1.37346e-20     -1.99471e-21     -1.14045e-20     1.04983e-20     3.84991e-21     -2.07078e-20     1.73046e-20     1.16302e-20     6.08683e-20     2.38073e-20     1.01094e-21     -3.15365e-20     -2.19467e-21     -6.08677e-20     -6.1011e-21     6.59571e-20     -6.23263e-24     3.29526e-20     -1.83378e-20     3.43425e-21     1.16772e-24     8.26414e-21     4.74208e-23     8.26179e-21     -3.16481e-20     -6.62539e-21     -1.4449e-21     -2.46098e-20     -1.58389e-20     1.30274e-23     9.48333e-21     -2.55178e-23     5.36299e-20     -7.06026e-21     5.8436e-24     7.99459e-21     -1.075e-23     -6.09644e-19     2.85861e-20     -1.90593e-19     8.94066e-20     1.67212e-20     2.00107e-19     1.11002e-23     -3.64235e-24     -1.80939e-19     -2.39545e-19     4.64464e-20     4.15339e-19     -2.69074e-19     9.4414e-24     1.18479e-20     1.98222e-19     3.37577e-19     -3.86481e-19     -6.83686e-24     -3.27643e-19     -1.86025e-19     1.25732e-21     -1.26732e-20     -2.70745e-19     1.96934e-20     -7.78656e-19     -9.81762e-21     -3.5074e-19     -7.32548e-21     1.65029e-23     3.37328e-19     2.80012e-19     -6.04259e-19     4.05658e-21     -2.21315e-20     -3.64763e-20     -6.54932e-24     2.57736e-20     2.67678e-23     2.93746e-19     -4.37696e-19     2.1709e-23     -8.28037e-21     -4.32417e-20     -6.79304e-19     -3.31078e-24     -2.91079e-21     1.93443e-23     1.29586e-20     1.38586e-19     -8.90114e-24     -7.02903e-19     -7.6218e-20     -1.75868e-20     2.73184e-20     -0     -0     -0     
